Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"44448","1","2019-01-23 15:34:39","2","130","<nlp><clustering><feature-extraction><encoding><embeddings>","0",""
"44449","1","2019-01-23 15:36:41","1","1678","<python><scikit-learn><pandas><numpy>","0",""
"44463","1","2019-01-23 18:52:32","1","51","<neural-network><deep-learning><image-classification>","0",""
"44499","1","2019-01-24 12:24:40","1","105","<gaussian><deepmind>","0",""
"44504","1","2019-01-24 14:02:19","2","314","<nlp><nlg>","0",""
"44508","1","2019-01-24 15:18:57","1","29","<tensorflow>","0",""
"44522","1","2019-01-24 18:45:27","1","174","<nlp><dimensionality-reduction>","0",""
"44526","1","2019-01-24 20:03:07","2","403","<python><keras><cnn><convolutional-neural-network>","0",""
"44546","1","2019-01-25 07:49:00","1","77","<regression><activation-function>","0",""
"44565","1","2019-01-25 12:53:34","1","76","<python><keras><time-series><regression><forecast>","0",""
"44573","1","2019-01-25 14:46:52","1","58","<dataset><theory>","0",""
"44597","1","2019-01-26 06:21:26","1","66","<deep-learning><lstm>","0",""
"44625","1","2019-01-27 06:16:27","1","70","<machine-learning><deep-learning><transfer-learning>","0",""
"44638","1","2019-01-27 11:54:23","1","28","<classification><data-mining><labels>","0",""
"44658","1","2019-01-27 19:25:00","1","23","<statistics><ensemble-modeling><variance>","0",""
"44671","1","2019-01-28 03:05:03","1","20","<machine-learning><data-mining>","0",""
"44679","1","2019-01-28 06:57:39","1","319","<naive-bayes-classifier>","0",""
"44680","1","2019-01-28 07:48:11","1","989","<python><tensorflow><cnn><computer-vision><opencv>","0",""
"44697","1","2019-01-28 12:32:03","2","2252","<machine-learning><classification><nlp><named-entity-recognition>","0",""
"44731","1","2019-01-28 19:35:36","2","78","<nlp><word2vec>","0",""
"44753","1","2019-01-29 06:17:37","1","16","<machine-learning><deep-learning><pytorch>","0",""
"44780","1","2019-01-29 17:00:21","1","133","<python><tensorflow>","0",""
"44797","1","2019-01-30 01:14:19","1","19","<machine-learning><q-learning>","0",""
"44801","1","2019-01-30 06:04:15","1","43","<neural-network><deep-learning><data-science-model><ai>","0",""
"44813","1","2019-01-30 11:44:39","1","78","<lstm><overfitting><generalization>","0",""
"44837","1","2019-01-30 21:27:17","1","42","<neural-network><keras>","0",""
"44850","1","2019-01-31 08:36:48","2","249","<neural-network><convolution>","0",""
"44870","1","2019-01-31 15:45:41","1","143","<machine-learning-model><kaggle>","0",""
"44876","1","2019-01-31 19:58:54","1","83","<nlp><text-mining><text>","0",""
"44890","1","2019-02-01 04:59:28","1","13","<prediction><linear-algebra>","0",""
"44930","1","2019-02-01 17:12:31","1","18","<text-generation><state-of-the-art>","0",""
"44938","1","2019-02-01 19:09:41","1","18","<machine-learning><python><scikit-learn><predictive-modeling><sql>","0",""
"44941","1","2019-02-01 20:39:46","2","1264","<python><scikit-learn><random-forest><apache-spark><pyspark>","0",""
"44950","1","2019-02-02 03:23:13","2","1203","<machine-learning><scikit-learn><cross-validation>","0",""
"44952","1","2019-02-02 03:56:58","1","79","<neural-network><ann>","0",""
"44953","1","2019-02-02 05:42:13","1","82","<machine-learning><linear-algebra>","0",""
"44966","1","2019-02-02 11:53:50","1","333","<neural-network><keras><time-series><rnn><sequence-to-sequence>","0",""
"44967","1","2019-02-02 13:26:24","1","25","<feature-selection>","0",""
"44975","1","2019-02-02 20:24:01","1","42","<nlp><cross-validation><multilabel-classification><randomized-algorithms>","0",""
"44996","1","2019-02-03 14:23:41","1","906","<matlab><image-preprocessing>","0",""
"45008","1","2019-02-04 00:12:21","1","22","<visualization><svm><supervised-learning>","0",""
"45018","1","2019-02-04 05:48:02","1","355","<random-forest><multiclass-classification><class-imbalance><sampling>","0",""
"45019","1","2019-02-04 05:55:38","3","279","<tensorflow><pytorch>","0",""
"45023","1","2019-02-04 09:05:24","1","99","<nlp>","0",""
"45027","1","2019-02-04 11:03:58","1","378","<deep-learning><cnn><convolution>","0",""
"45052","1","2019-02-04 21:25:49","1","41","<autoencoder><hyperparameter><generative-models><hyperparameter-tuning>","0",""
"45061","1","2019-02-05 03:04:19","1","112","<machine-learning><time-series><clustering><similarity>","0",""
"45067","1","2019-02-05 06:11:55","1","228","<machine-learning><python><naive-bayes-classifier><tfidf>","0",""
"45068","1","2019-02-05 06:35:04","2","812","<machine-learning><neural-network><deep-learning><supervised-learning><performance>","0",""
"45098","1","2019-02-05 15:06:04","1","28","<neural-network><training>","0",""
"45107","1","2019-02-05 16:44:46","1","33","<predictive-modeling>","0",""
"45117","1","2019-02-05 19:37:02","1","495","<python><neural-network><rnn><pytorch>","0",""
"45143","1","2019-02-06 08:36:38","1","53","<nlp><naive-bayes-classifier><ngrams>","0",""
"45154","1","2019-02-06 10:40:51","1","1222","<tensorflow><lstm><rnn><data-science-model>","0",""
"45157","1","2019-02-06 10:58:23","1","30","<data><preprocessing>","0",""
"45158","1","2019-02-06 11:01:01","1","458","<text-mining><orange>","0",""
"45168","1","2019-02-06 13:57:33","2","162","<deep-learning><classification><cnn><computer-vision><image-preprocessing>","0",""
"45169","1","2019-02-06 14:23:36","2","20","<data-mining><machine-learning-model>","0",""
"45189","1","2019-02-06 22:44:04","1","11","<time-series>","0",""
"45190","1","2019-02-07 04:49:52","1","79","<nlp><language-model>","0",""
"45204","1","2019-02-07 09:56:54","1","127","<nlp>","0",""
"45216","1","2019-02-07 12:46:53","1","46","<time-series><lstm><rnn><sequence-to-sequence><stacked-lstm>","0",""
"45224","1","2019-02-07 18:00:45","1","332","<python><keras>","0",""
"45230","1","2019-02-07 18:59:38","1","154","<machine-learning><classification><svm><fuzzy-logic>","0",""
"45237","1","2019-02-07 23:53:36","1","56","<colab>","0",""
"45277","1","2019-02-08 18:30:04","1","160","<pandas>","0",""
"45287","1","2019-02-09 01:48:15","1","21","<machine-learning><classification><data-mining><decision-trees><scoring>","0",""
"45298","1","2019-02-09 09:44:36","1","77","<excel>","0",""
"45302","1","2019-02-09 12:13:57","1","19","<machine-learning><svm>","0",""
"45308","1","2019-02-09 15:06:02","1","19","<data-mining><dataset><data-cleaning>","0",""
"45309","1","2019-02-09 15:11:13","1","437","<keras><version-control>","0",""
"45312","1","2019-02-09 17:22:44","1","343","<keras><multilabel-classification>","0",""
"45321","1","2019-02-09 23:15:06","1","60","<python><text-mining><map-reduce>","0",""
"45328","1","2019-02-10 03:26:11","2","845","<python><keras><dataset><lstm><bigdata>","0",""
"45340","1","2019-02-10 14:56:07","2","1902","<machine-learning><neural-network><classification><keras>","0",""
"45343","1","2019-02-10 17:13:39","1","857","<machine-learning><neural-network><deep-learning><tensorflow><gan>","0",""
"45362","1","2019-02-11 06:22:00","1","36","<machine-learning><nlp><nltk>","0",""
"45375","1","2019-02-11 11:39:35","1","59","<classification><nlp><text>","0",""
"45387","1","2019-02-11 15:03:15","4","70","<data-mining><dataset><data-cleaning>","0",""
"45409","1","2019-02-11 20:37:03","1","211","<python><tensorflow><gradient-descent>","0",""
"45418","1","2019-02-12 00:50:39","1","94","<neural-network>","0",""
"45427","1","2019-02-12 05:08:24","2","60","<r><predictive-modeling><machine-learning-model><simulation>","0",""
"45428","1","2019-02-12 05:43:18","1","28","<cnn>","0",""
"45430","1","2019-02-12 06:20:30","3","102","<machine-learning><learning>","0",""
"45433","1","2019-02-12 08:56:23","2","615","<python><keras><tensorflow><lstm>","0",""
"45436","1","2019-02-12 09:41:33","1","37","<predictive-modeling><recommender-system>","0",""
"45441","1","2019-02-12 11:35:08","1","701","<python><anaconda>","0",""
"45442","1","2019-02-12 11:35:56","2","597","<python><neural-network><deep-learning><keras>","0",""
"45444","1","2019-02-12 12:00:15","1","77","<data-mining><time-series><lstm><rnn><data-cleaning>","0",""
"45457","1","2019-02-12 15:43:35","2","47","<statistics><feature-engineering>","0",""
"45458","1","2019-02-12 16:01:24","2","45","<clustering><similarity><variance><dbscan>","0",""
"45467","1","2019-02-12 21:49:08","3","59","<machine-learning><deep-learning>","0",""
"45469","1","2019-02-12 22:40:12","1","166","<machine-learning><deep-learning><keras><scikit-learn><multilabel-classification>","0",""
"45484","1","2019-02-13 07:33:35","1","79","<python><time-series><pandas>","0",""
"45495","1","2019-02-13 10:27:41","1","20","<python><nlp><text-mining><topic-model>","0",""
"45497","1","2019-02-13 10:34:29","1","35","<machine-learning><decision-trees><accuracy>","0",""
"45509","1","2019-02-13 14:22:49","2","88","<pca><dimensionality-reduction>","0",""
"45511","1","2019-02-13 14:39:47","1","17","<machine-learning><dataset><statistics>","0",""
"45514","1","2019-02-13 14:57:20","1","117","<python><keras><tensorflow>","0",""
"45517","1","2019-02-13 15:34:10","3","28","<audio-recognition>","0",""
"45519","1","2019-02-13 15:44:59","1","1176","<python><text-mining><nltk><pip>","0",""
"45527","1","2019-02-13 18:05:45","1","353","<random-forest><data-cleaning><encoding><geospatial>","0",""
"45530","1","2019-02-13 18:33:05","1","331","<deep-learning>","0",""
"45539","1","2019-02-13 20:30:32","1","131","<lstm><rnn>","0",""
"45542","1","2019-02-13 22:25:43","1","27","<svm><semi-supervised-learning><implementation>","0",""
"45543","1","2019-02-13 23:51:11","1","26","<machine-learning><object-detection>","0",""
"45545","1","2019-02-14 00:21:07","2","1796","<machine-learning><time-series><predictive-modeling><lstm><matlab>","0",""
"45553","1","2019-02-14 03:24:29","3","759","<xgboost><ranking><ndcg>","0",""
"45562","1","2019-02-14 09:11:39","1","248","<machine-learning><predictive-modeling><regression><cross-validation><accuracy>","0",""
"45569","1","2019-02-14 10:17:48","1","37","<lstm><multilabel-classification>","0",""
"45570","1","2019-02-14 11:36:39","1","132","<probability><distribution>","0",""
"45582","1","2019-02-14 15:42:36","1","30","<distance>","0",""
"45589","1","2019-02-14 17:20:50","1","56","<machine-learning><machine-learning-model>","0",""
"45597","1","2019-02-15 00:27:06","1","320","<time-series><predictive-modeling><prediction><matlab><plotting>","0",""
"45603","1","2019-02-15 06:29:42","2","182","<python><deep-learning>","0",""
"45620","1","2019-02-15 09:03:25","1","122","<neural-network><lstm>","0",""
"45622","1","2019-02-15 09:48:36","1","44","<python><scikit-learn><random-forest><decision-trees>","0",""
"45625","1","2019-02-15 10:40:39","1","81","<dataset>","0",""
"45628","1","2019-02-15 11:04:48","1","640","<machine-learning><python><pandas><k-nn>","0",""
"45629","1","2019-02-15 11:19:08","1","462","<keras><nlp><loss-function>","0",""
"45631","1","2019-02-15 12:27:50","1","13","<tensorflow>","0",""
"45648","1","2019-02-15 16:04:28","1","320","<jupyter><linux>","0",""
"45650","1","2019-02-15 16:11:23","1","27","<python><neural-network><tensorflow><accuracy>","0",""
"45657","1","2019-02-15 18:09:57","1","37","<deep-learning><gan><objective-function>","0",""
"45660","1","2019-02-15 18:39:44","1","458","<machine-learning><bigdata><bias>","0",""
"45666","1","2019-02-15 22:04:27","1","188","<graphs>","0",""
"45667","1","2019-02-15 22:11:00","1","365","<python><statistics><numpy><distribution><scipy>","0",""
"45689","1","2019-02-16 14:29:12","1","72","<machine-learning><deep-learning>","0",""
"45714","1","2019-02-17 10:13:20","1","27","<machine-learning><statistics>","0",""
"45718","1","2019-02-17 13:07:47","2","873","<machine-learning><python><reinforcement-learning><backpropagation><pytorch>","0",""
"45719","1","2019-02-17 13:24:50","1","61","<autoencoder>","0",""
"45782","1","2019-02-17 13:41:11","1","19","<lstm>","0",""
"45720","1","2019-02-17 16:45:39","1","991","<python><nlp>","0",""
"45721","1","2019-02-17 17:09:15","1","30","<regression><lstm><cnn>","0",""
"45744","1","2019-02-18 09:22:27","1","33","<python><data-mining><dataset><pandas><data>","0",""
"45746","1","2019-02-18 10:19:47","1","663","<nlp><word-embeddings><stanford-nlp><embeddings>","0",""
"45754","1","2019-02-18 11:27:35","2","42","<machine-learning><time-series><probability><convolution>","0",""
"45765","1","2019-02-18 15:41:48","1","135","<machine-learning><python><anomaly-detection><data-science-model>","0",""
"45766","1","2019-02-18 15:42:07","1","24","<python><data-mining><pandas><visualization><data-cleaning>","0",""
"45769","1","2019-02-18 17:41:24","1","210","<python><deep-learning><tensorflow><gpu>","0",""
"45785","1","2019-02-19 00:44:44","4","259","<machine-learning><deep-learning><training><noise>","0",""
"45809","1","2019-02-19 12:15:33","1","46","<machine-learning><forecast><forecasting>","0",""
"45834","1","2019-02-19 20:01:13","1","136","<machine-learning><time-series><statistics><lstm><forecasting>","0",""
"45879","1","2019-02-20 13:08:36","3","1015","<seaborn>","0",""
"45885","1","2019-02-20 14:34:56","1","107","<machine-learning><multiclass-classification><nltk>","0",""
"45897","1","2019-02-20 15:50:30","2","315","<python><neural-network><keras><tensorflow><regression>","0",""
"45906","1","2019-02-20 18:01:18","1","52","<neural-network><normalization>","0",""
"45930","1","2019-02-21 01:33:15","2","43","<python><data-mining><predictive-modeling><feature-extraction>","0",""
"45936","1","2019-02-21 05:02:02","2","74","<deep-learning><cross-validation><training><loss-function>","0",""
"45941","1","2019-02-21 10:25:07","2","507","<keras><nlp><word-embeddings><attention-mechanism>","0",""
"45959","1","2019-02-21 14:29:08","1","47","<reinforcement-learning><online-learning>","0",""
"45963","1","2019-02-21 14:51:23","4","1557","<classification><regression><algorithms>","0",""
"45965","1","2019-02-21 15:24:11","1","75","<machine-learning><python><neural-network>","0",""
"45971","1","2019-02-21 16:51:53","1","2536","<python><neural-network><keras><nlp>","0",""
"45983","1","2019-02-21 21:23:39","2","446","<machine-learning><classification><scikit-learn><metric><score>","0",""
"45996","1","2019-02-22 06:42:07","1","60","<feature-engineering><anomaly-detection>","0",""
"46020","1","2019-02-22 12:20:21","1","20","<probability><distribution><bayesian-networks>","0",""
"46040","1","2019-02-22 15:12:47","1","65","<feature-selection><feature-extraction>","0",""
"46047","1","2019-02-22 16:47:44","1","2675","<machine-learning><deep-learning><keras><tensorflow><machine-learning-model>","0",""
"46051","1","2019-02-22 17:39:06","7","2809","<keras><tensorflow><pipelines>","0",""
"46053","1","2019-02-22 18:05:34","1","205","<cnn><image-classification><preprocessing><image-recognition>","0",""
"46058","1","2019-02-22 19:18:51","1","61","<machine-learning><data-mining><rnn>","0",""
"46066","1","2019-02-22 20:32:16","1","126","<classification><regression><pytorch><outlier>","0",""
"46071","1","2019-02-22 22:05:04","1","19","<deep-learning><image-classification>","0",""
"46072","1","2019-02-22 23:00:12","1","71","<regression><counts>","0",""
"46078","1","2019-02-23 05:59:32","1","139","<machine-learning>","0",""
"46079","1","2019-02-23 06:30:46","1","18","<python><numpy><numerical>","0",""
"46090","1","2019-02-23 09:16:20","2","109","<python><tensorflow><loss-function><policy-gradients>","0",""
"46098","1","2019-02-23 14:56:32","2","327","<machine-learning><deep-learning><nlp><cnn><convolution>","0",""
"46105","1","2019-02-23 19:02:25","1","59","<predictive-modeling>","0",""
"46108","1","2019-02-23 22:11:53","1","32","<python><time-series><supervised-learning><gradient-descent>","0",""
"46125","1","2019-02-24 07:31:12","1","476","<machine-learning><deep-learning><neural-network><keras><convolutional-neural-network>","0",""
"46135","1","2019-02-24 11:29:39","1","1472","<bayesian-networks><probabilistic-programming>","0",""
"46188","1","2019-02-25 10:47:42","1","254","<machine-learning><multiclass-classification><multilabel-classification><labels>","0",""
"46204","1","2019-02-25 14:05:07","2","41","<classification><predictive-modeling><statistics><algorithms><multiclass-classification>","0",""
"46211","1","2019-02-25 16:22:37","1","72","<visualization><graphs><tableau>","0",""
"46225","1","2019-02-25 20:21:16","1","96","<keras>","0",""
"46284","1","2019-02-27 00:45:23","2","79","<data><career>","0",""
"46321","1","2019-02-27 11:49:01","3","52","<machine-learning><neural-network><regression><probability>","0",""
"46329","1","2019-02-27 13:17:18","3","1150","<python><classification><text-mining><multiclass-classification>","0",""
"46367","1","2019-02-28 06:39:24","1","580","<scikit-learn><online-learning>","0",""
"46422","1","2019-02-28 20:36:51","1","117","<python><keras><rnn>","0",""
"46453","1","2019-03-01 09:02:19","2","241","<deep-learning><cnn>","0",""
"46459","1","2019-03-01 10:27:30","1","90","<lstm>","0",""
"46470","1","2019-03-01 14:23:48","1","118","<classification><regression><feature-extraction><feature-engineering>","0",""
"46500","1","2019-03-01 22:32:36","1","22","<clustering><recommender-system>","0",""
"46510","1","2019-03-02 07:53:51","1","57","<clustering><text-mining><anomaly-detection>","0",""
"46515","1","2019-03-02 10:25:00","1","14","<lstm>","0",""
"46526","1","2019-03-02 14:06:33","1","20","<machine-learning><regression>","0",""
"46552","1","2019-03-03 02:44:51","1","95","<python><scikit-learn><nlp><similarity><text>","0",""
"46569","1","2019-03-03 09:50:00","1","1782","<performance><nltk>","0",""
"46606","1","2019-03-03 21:39:00","1","31","<machine-learning><xgboost>","0",""
"46610","1","2019-03-03 22:13:00","1","347","<neural-network><tensorflow><lstm><forecast>","0",""
"46619","1","2019-03-04 03:48:57","1","311","<machine-learning><text-mining><nlp>","0",""
"46634","1","2019-03-04 11:46:46","1","102","<machine-learning><data-mining>","0",""
"46674","1","2019-03-04 23:32:46","3","62","<normalization>","0",""
"46714","1","2019-03-05 18:25:02","1","81","<nlp><word-embeddings>","0",""
"46719","1","2019-03-05 19:35:47","1","15272","<python><pandas><excel>","0",""
"46724","1","2019-03-05 20:59:55","2","92","<python><visualization><data>","0",""
"46768","1","2019-03-06 09:38:52","1","35","<machine-learning><reinforcement-learning>","0",""
"46795","1","2019-03-06 15:32:17","1","58","<clustering><similarity><nlp>","0",""
"46846","1","2019-03-07 09:26:19","1","175","<model-evaluations><ranking><metric>","0",""
"46869","1","2019-03-07 15:39:42","1","38","<batch-normalization>","0",""
"46876","1","2019-03-07 17:34:12","1","35","<python><nlp>","0",""
"46892","1","2019-03-07 23:14:43","1","1087","<machine-learning><decision-trees><xgboost><gbm><lightgbm>","0",""
"46905","1","2019-03-08 05:49:52","3","1341","<python><scikit-learn><regression>","0",""
"46972","1","2019-03-09 02:27:35","1","206","<machine-learning><image-recognition><faster-rcnn>","0",""
"47057","1","2019-03-11 03:47:19","1","52","<nlp>","0",""
"47071","1","2019-03-11 10:24:31","1","221","<keras><nlp>","0",""
"47077","1","2019-03-11 10:53:34","1","284","<python><predictive-modeling><statistics><model-selection>","0",""
"47088","1","2019-03-11 13:44:31","1","43","<time-series><statistics><algorithms>","0",""
"47089","1","2019-03-11 13:59:41","2","99","<machine-learning><apache-spark><model-evaluations><pyspark>","0",""
"47143","1","2019-03-12 10:05:08","1","33","<machine-learning><classification><time-series><data><labels>","0",""
"47201","1","2019-03-13 01:55:37","1","98","<neural-network><reinforcement-learning><rnn><markov-process><actor-critic>","0",""
"47204","1","2019-03-13 03:11:35","2","208","<neural-network><deep-learning>","0",""
"47208","1","2019-03-13 05:10:32","1","286","<python><keras><tensorflow>","0",""
"47234","1","2019-03-13 12:50:40","1","42","<python><neural-network><deep-learning><image-recognition>","0",""
"47240","1","2019-03-13 15:08:02","1","17","<statistics><normalization><metric><image>","0",""
"47243","1","2019-03-13 15:53:55","1","362","<lstm><cnn><overfitting>","0",""
"47277","1","2019-03-14 05:09:00","1","95","<machine-learning><scikit-learn><pandas><data-science-model>","0",""
"47286","1","2019-03-14 08:43:45","3","447","<python><deep-learning><tensorflow>","0",""
"47293","1","2019-03-14 10:49:06","3","1323","<keras><convolutional-neural-network>","0",""
"47294","1","2019-03-14 10:51:48","1","348","<regression><batch-normalization>","0",""
"47296","1","2019-03-14 11:15:10","2","618","<python><tensorflow><object-detection>","0",""
"47297","1","2019-03-14 11:34:50","1","46","<python><bayesian><scipy><probabilistic-programming>","0",""
"47313","1","2019-03-14 17:57:16","3","353","<deep-learning><keras><lstm><cnn>","0",""
"47317","1","2019-03-14 21:04:14","1","40","<bigdata><self-study>","0",""
"47318","1","2019-03-14 21:10:29","1","259","<keras><tensorflow><convolution><gan><regularization>","0",""
"47320","1","2019-03-15 00:58:32","1","57","<nlp>","0",""
"47321","1","2019-03-15 03:19:05","1","28","<sentiment-analysis>","0",""
"47335","1","2019-03-15 11:37:24","3","729","<deep-learning><tensorflow><reinforcement-learning><dqn><deepmind>","0",""
"47348","1","2019-03-15 13:34:39","1","62","<machine-learning><supervised-learning><data-science-model><model-selection><bioinformatics>","0",""
"47349","1","2019-03-15 13:56:20","1","37","<data-cleaning><anomaly-detection>","0",""
"47352","1","2019-03-15 14:23:24","1","35","<machine-learning><deep-learning>","0",""
"47353","1","2019-03-15 14:41:59","1","147","<classification><word2vec><gensim>","0",""
"47367","1","2019-03-15 16:41:53","1","225","<deep-learning><keras><word-embeddings><embeddings>","0",""
"47383","1","2019-03-15 22:50:12","1","53","<machine-learning><data-mining><recommender-system><association-rules><market-basket-analysis>","0",""
"47410","1","2019-03-16 11:15:53","1","29","<machine-learning><data-mining>","0",""
"47435","1","2019-03-16 20:59:00","1","29","<neural-network><cnn><pytorch>","0",""
"47439","1","2019-03-17 00:21:29","3","635","<machine-learning><deep-learning><autoencoder><probability><metric>","0",""
"47447","1","2019-03-17 03:44:52","1","23","<lstm><autoencoder><reshape>","0",""
"47478","1","2019-03-17 16:15:15","1","98","<machine-learning><python><scikit-learn><linear-regression><word-embeddings>","0",""
"47485","1","2019-03-17 18:34:24","6","96","<r><time-series><correlation><data-analysis>","0",""
"47486","1","2019-03-17 20:19:31","1","69","<r><statistics><graphs>","0",""
"47494","1","2019-03-18 06:20:57","1","270","<machine-learning><keras><cnn>","0",""
"47513","1","2019-03-18 10:50:33","1","213","<python><cnn><pytorch>","0",""
"47540","1","2019-03-18 16:42:57","1","35","<deep-learning><cnn>","0",""
"47542","1","2019-03-18 16:48:45","1","1009","<lstm><rnn><word-embeddings>","0",""
"47606","1","2019-03-19 11:15:35","1","74","<machine-learning><data-mining><xgboost><hyperparameter>","0",""
"47608","1","2019-03-19 12:03:24","1","29","<classification><svm><hyperparameter-tuning>","0",""
"47618","1","2019-03-19 13:50:08","1","76","<deep-learning><keras><computer-vision>","0",""
"47667","1","2019-03-20 12:15:23","1","1058","<machine-learning><clustering><dataset>","0",""
"47687","1","2019-03-20 16:22:00","2","233","<nlp><bert><gpt>","0",""
"47706","1","2019-03-20 22:58:41","2","222","<python><neural-network><c>","0",""
"47710","1","2019-03-21 03:55:04","2","505","<bigdata><visualization><graphs><javascript><wolfram-language>","0",""
"47731","1","2019-03-21 11:07:30","1","84","<apache-spark>","0",""
"47737","1","2019-03-21 12:43:23","1","37","<cnn>","0",""
"47740","1","2019-03-21 13:52:48","1","218","<r><time-series><regression><forecasting>","0",""
"47761","1","2019-03-21 21:48:04","1","145","<machine-learning><classification><r><random-forest><class-imbalance>","0",""
"47793","1","2019-03-22 14:05:47","1","53","<neural-network><dataset><image-classification><data-formats>","0",""
"47804","1","2019-03-22 17:12:33","1","297","<machine-learning><classification><xgboost><performance>","0",""
"47805","1","2019-03-22 17:12:58","1","134","<deep-learning><tensorflow>","0",""
"47807","1","2019-03-22 17:25:58","1","24","<deep-learning><cnn>","0",""
"47817","1","2019-03-23 00:43:54","2","56","<deep-learning><nlp><language-model><text-generation><transformer>","0",""
"47892","1","2019-03-24 12:06:34","1","81","<machine-learning><machine-learning-model>","0",""
"47900","1","2019-03-24 15:21:21","1","18","<machine-learning><regression><ensemble-modeling><ensemble-learning>","0",""
"47903","1","2019-03-24 16:16:52","1","136","<machine-learning><lstm>","0",""
